"FECHASIN"|"VLRPRIMAPAG"|"VLRPRISUSCR"|"VLRASEGU"|"VLRASEGU_ORIG"|"VLRPAGADO."|"VLRSININCUR"|"VLRDEDUCIBLE"|"VLRRECOBRO"|"VLRRSVACONSTIAMP"|"VLRRSVAPAGAMP"|"FECPAGOAMP"|"ESTADO_FINAL"|"COBERTURA_FINAL"
2018-09-04|1643600|1643600|1.2e+09|1.2e+09|18353278|18353278|0|0|2754597|0|20181217|"Pagado"|"PPD"
2018-09-04|5714295|8395909|1.5e+09|1.5e+09|2077366|2077366|1562484|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-04|2832138|908988|3e+09|3e+09|3843800|3843800|2343726|0|2098091|0|20181126|"Pagado"|"PPD"
2018-09-04|940120|1611630|1.2e+09|1.2e+09|0|0|0|0|1524171|0|NA|"Desistido"|"PPH"
2018-09-04|1488000|1488000|43880000|43880000|1704778|1704778|781242|0|2754597|0|20181023|"Pagado"|"PPD"
2018-09-04|1488000|1488000|34280000|34280000|1654841|1654841|781242|0|2754597|0|20181010|"Pagado"|"PPD"
2018-09-04|222721|1336301|38240000|38240000|0|1717210|0|0|2754597|1717210|NA|"Avisado"|"PPD"
2018-09-04|247650|1485900|1.2e+09|1.2e+09|5723930|5723930|781242|0|2754597|0|20181107|"Pagado"|"PPD"
2018-09-04|2946448|6156272|1.5e+09|1.5e+09|925440|925440|1562484|0|2098091|0|20181016|"Pagado"|"PPD"
2018-09-04|895045|1193392|57100000|57100000|0|1534092|781242|0|2098091|1534092|NA|"Avisado"|"PPD"
2018-09-04|639303|1534330|1.2e+09|1.2e+09|3150693|3150693|781242|0|2754597|0|20181206|"Pagado"|"PPD"
2018-09-04|762289|914747|22300000|22300000|2353560|2353560|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-04|0|1309192|36700000|36700000|483027|483027|0|0|2338000|0|20181016|"Pagado"|"RC BIENES"
2018-09-04|5002403|7716581|1e+09|1e+09|302992|302992|781242|0|2098091|0|20181106|"Pagado"|"PPD"
2018-09-04|58337|700000|2e+09|2e+09|4060245|4060245|2343726|0|2098091|0|20181114|"Pagado"|"PPD"
2018-09-04|0|1527010|3e+09|3e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-09-04|0|803959|3e+09|3e+09|0|1679643|781242|0|2098091|1679643|NA|"Avisado"|"PPD"
2018-09-04|1734386|1734386|3e+09|3e+09|2701056|2701056|0|0|3865703|0|20190904|"Pagado"|"PPD"
2018-09-05|439561|1758241|1.2e+09|1.2e+09|16517173|16517173|0|0|2754597|0|20181227|"Pagado"|"PPD"
2018-09-05|763693|1145541|1.2e+09|1.2e+09|0|0|0|0|2338000|0|NA|"Desistido"|"RC BIENES"
2018-09-05|1420799|1894400|3.7e+07|3.7e+07|1436499|1436499|781242|0|2754597|0|20181012|"Pagado"|"PPD"
2018-09-05|2159719|842151|2e+09|2e+09|18184889|18184889|850554|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-05|3493071|6038258|2e+09|2e+09|890000|7000000|0|0|2338000|6110000|20181031|"Avisado"|"RC BIENES"
2018-09-05|1229319|1843979|43800000|43800000|2950613|2950613|2343726|0|2098091|0|20190109|"Pagado"|"PPD"
2018-09-05|2276965|903103|1e+09|1e+09|0|781242|0|0|2338000|781242|NA|"Avisado"|"RC BIENES"
2018-09-05|1614246|2306067|186300000|186300000|0|2097276|781242|0|2098091|2097276|NA|"Avisado"|"PPD"
2018-09-05|1563810|922369|1.5e+09|1.5e+09|6323141|6323141|0|0|2338000|0|20190208|"Pagado"|"RC BIENES"
2018-09-05|2732368|7295738|1e+09|1e+09|0|905866|781242|0|2098091|905866|NA|"Avisado"|"PPD"
2018-09-05|117188|1406300|3e+09|3e+09|6671980|6671980|1764568|0|2098091|0|20181031|"Pagado"|"PPD"
2018-09-05|6054099|6054099|106500000|106500000|0|192978|0|0|1524171|192978|NA|"Avisado"|"PPH"
2018-09-05|1453841|1453841|1.5e+09|1.5e+09|806951|806951|1041708|0|699503|0|20181016|"Pagado"|"PPD"
2018-09-05|2769164|908988|3e+09|3e+09|0|2338000|0|0|2338000|2338000|NA|"Avisado"|"RC BIENES"
2018-09-05|2813200|2613521|3e+09|3e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-09-05|1842119|930999|3e+09|3e+09|7271636|7271636|1743714|0|2098091|0|20181029|"Pagado"|"PPD"
2018-09-05|1773856|1773856|0|0|372293|8233914|0|0|1346936|7861621|20191015|"Avisado"|"RC PERS"
2018-09-05|1668093|961691|3e+09|3e+09|0|0|260466|0|699503|0|NA|"Desistido"|"PPD"
2018-09-05|4469463|11698293|1e+09|1e+09|4266691|4266691|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-05|1502508|1502508|1.2e+09|1.2e+09|0|0|0|0|2754597|0|NA|"Desistido"|"PPD"
2018-09-05|1601619|823274|1e+09|1e+09|6662795|6662795|1762140|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-05|3493071|6038258|2e+09|2e+09|9056613|9056613|2395172|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-05|2937233|4422550|3e+09|3e+09|4894052|4894052|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-05|4205046|9483056|1e+09|1e+09|0|1469170|781242|0|2098091|1469170|NA|"Avisado"|"PPD"
2018-09-05|1670586|1670586|50100000|50100000|1744924|1744924|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-05|1942200|1942200|3e+09|3e+09|6688380|6770062|3124968|0|1441585|81682|20180925|"Avisado"|"PPD"
2018-09-05|872836|908988|3e+09|3e+09|0|2284400|1562484|0|1441585|2284400|NA|"Avisado"|"PPD"
2018-09-05|4477754|10593284|1e+09|1e+09|2753776|2753776|1562484|0|2098091|0|20181127|"Pagado"|"PPD"
2018-09-05|6735908|21429098|5e+08|5e+08|1399242|1399242|0|0|2338000|0|20181109|"Pagado"|"RC BIENES"
2018-09-05|1324805|903101|2e+09|2e+09|0|4263453|781242|0|2098091|4263453|NA|"Avisado"|"PPD"
2018-09-05|1488000|1488000|42530000|42530000|3537883|3537883|781242|0|2754597|0|20181024|"Pagado"|"PPD"
2018-09-05|1853245|930999|3e+09|3e+09|0|4425761|781242|0|2098091|4425761|NA|"Avisado"|"PPD"
2018-09-05|3552193|8993475|2e+09|2e+09|9521162|9521162|2343726|0|2098091|0|20190220|"Pagado"|"PPD"
2018-09-05|387850|2327120|1.2e+09|1.2e+09|6544661|6544661|865350|0|2754597|0|20181008|"Pagado"|"PPD"
2018-09-05|1658928|1788510|3e+09|3e+09|2598318|2598318|781242|781242|2098091|0|20181019|"Pagado"|"PPD"
2018-09-05|601865|601865|3e+07|3e+07|3261349|3261349|1562484|0|2098091|0|20181016|"Pagado"|"PPD"
2018-09-05|1725841|1725841|3e+09|3e+09|5204533|5204533|1562484|0|2098091|0|20181027|"Pagado"|"PPD"
2018-09-05|1488000|1488000|34230000|34230000|0|3420712|0|0|2754597|3420712|NA|"Avisado"|"PPD"
2018-09-05|1257450|5029800|2e+09|2e+09|0|345378|4332477|0|345378|345378|NA|"Avisado"|"PPH"
2018-09-05|2014788|908988|2e+09|2e+09|6744794|6744794|851689|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-05|1365000|1365000|37896000|37896000|1074429|1074429|1562484|0|2098091|0|20181128|"Pagado"|"PPD"
2018-09-05|1509000|1509000|47600000|47600000|1298303|1298303|781242|0|2754597|0|20181010|"Pagado"|"PPD"
2018-09-05|6253414|14515385|7.5e+08|7.5e+08|4901593|4901593|1562484|0|2098091|0|20181106|"Pagado"|"PPD"
2018-09-05|3704929|13144522|3e+09|3e+09|0|1100503|781242|0|2098091|1100503|NA|"Avisado"|"PPD"
2018-09-05|14228769|28542076|1e+09|1e+09|28647702|28647702|4569105|0|2098091|0|20181127|"Pagado"|"PPD"
2018-09-05|607598|1215200|1.2e+09|1.2e+09|25187030|25187030|0|0|24500000|0|20190118|"Pagado"|"PTH"
2018-09-05|1792000|1792000|1.12e+08|1.12e+08|3017526|3017526|1562484|0|2098091|0|20181210|"Pagado"|"PPD"
2018-09-05|1802645|2403527|95000999|95000999|0|2754597|0|0|2754597|2754597|NA|"Avisado"|"PPD"
2018-09-05|420164|372738|0|0|1013718|1013718|0|0|2e+06|0|20190212|"Pagado"|"RC BIENES"
2018-09-05|412351|1237047|4e+09|4e+09|1750193|1750193|1562484|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-05|4171661|4359619|3e+09|3e+09|2140269|2140269|283058|0|699503|0|20181030|"Pagado"|"PPD"
2018-09-05|1036952|823276|2e+09|2e+09|4726003|4726003|1562484|0|2098091|0|20181022|"Pagado"|"PPD"
2018-09-05|1327287|715831|1.5e+09|1.5e+09|530639|530639|1041708|0|699503|0|20181127|"Pagado"|"PPD"
2018-09-05|273225|1092909|34200000|34200000|2138057|2138057|781242|0|2754597|0|20181011|"Pagado"|"PPD"
2018-09-05|2128065|1810195|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-05|780000|936000|32500000|32500000|15923891|15923891|0|0|2754597|0|20190123|"Pagado"|"PPD"
2018-09-05|4722195|4364778|3e+09|3e+09|1646205|1646205|1041708|0|699503|0|20181022|"Pagado"|"PPD"
2018-09-05|6393014|19158678|1.18e+08|1.18e+08|0|0|1032000|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-05|0|1547000|60990000|60990000|3514328|3514328|1562484|0|2754597|0|20181030|"Pagado"|"PPD"
2018-09-05|2251414|901191|3e+09|3e+09|2176811|2176811|1562484|0|2098091|0|20181018|"Pagado"|"PPD"
2018-09-05|299794|299794|3e+09|3e+09|2808861|2808861|1562484|0|2098091|0|20181212|"Pagado"|"PPD"
2018-09-06|730882|677282|3e+09|3e+09|852954|852954|1562484|0|2098091|0|20181025|"Pagado"|"PPD"
2018-09-06|3971050|3971050|3e+09|3e+09|2406277|2406277|1562484|1562484|1437516|0|20181024|"Pagado"|"RC BIENES"
2018-09-06|549635|1177794|2.4e+07|2.4e+07|1952749|1952749|0|0|2338000|0|20190604|"Pagado"|"RC BIENES"
2018-09-06|2952044|5107457|1e+09|1e+09|1765582|1765582|1562484|0|2098091|0|20181130|"Pagado"|"PPD"
2018-09-06|673082|1153852|34500000|34500000|634103|634103|781242|0|2754597|0|20181026|"Pagado"|"PPD"
2018-09-06|5023982|12927162|7.5e+08|7.5e+08|885720|885720|0|0|2338000|0|20181101|"Pagado"|"RC BIENES"
2018-09-06|1753388|869142|3e+09|3e+09|1282666|1282666|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-06|3310551|1785984|3e+09|3e+09|2087873|2087873|2343726|0|2098091|0|20181122|"Pagado"|"PPD"
2018-09-06|902025|1202700|28500000|28500000|0|1228341|0|0|2754597|1228341|NA|"Avisado"|"PPD"
2018-09-06|2607738|1804292|1.5e+09|1.5e+09|3743493|3743493|1562484|0|2098091|0|20181226|"Pagado"|"PPD"
2018-09-06|2741820|4371734|2e+09|2e+09|1621727|1621727|0|0|4040000|0|20190417|"Pagado"|"RC PERS"
2018-09-06|10779003|10779003|1.12e+08|1.12e+08|4109425|4109425|0|0|2754597|0|20181019|"Pagado"|"PPD"
2018-09-06|1180507|1180507|31700000|31700000|0|2338000|0|0|2338000|2338000|NA|"Avisado"|"RC BIENES"
2018-09-06|1425969|1425969|55800000|55800000|0|2338000|0|0|2338000|2338000|NA|"Avisado"|"RC BIENES"
2018-09-06|2906633|2906633|1.15e+08|1.15e+08|4387079|4387079|1546973|0|1258855|0|20181213|"Pagado"|"PPD"
2018-09-06|2208830|908990|1.5e+09|1.5e+09|2730683|2730683|2343726|0|2098091|0|20181126|"Pagado"|"PPD"
2018-09-06|2061623|908990|3e+09|3e+09|8326413|8326413|1101137|0|2098091|0|20181017|"Pagado"|"PPD"
2018-09-06|0|961691|3e+09|3e+09|0|374622|260466|0|699503|374622|NA|"Avisado"|"PPD"
2018-09-06|5285574|13075893|3e+09|3e+09|7484188|7484188|2760594|0|2098091|0|20200315|"Pagado"|"PPD"
2018-09-06|264880|1589280|2e+09|2e+09|4086403|4086403|781242|0|2754597|0|20181019|"Pagado"|"PPD"
2018-09-06|1488000|1488000|34250000|34250000|0|2754597|0|0|2754597|2754597|NA|"Avisado"|"PPD"
2018-09-06|3000918|3000918|51600000|51600000|1193884|1193884|3124968|0|2098091|0|20190910|"Pagado"|"PPD"
2018-09-06|3311361|908988|3e+09|3e+09|6841187|6841187|1809314|0|2098091|0|20181019|"Pagado"|"PPD"
2018-09-06|1365000|1365000|43252300|43252300|0|1766661|781242|0|2098091|1766661|NA|"Avisado"|"PPD"
2018-09-06|1365000|1365000|40280000|40280000|2909918|2909918|1562484|0|867666|0|20181011|"Pagado"|"PPH"
2018-09-06|1884758|1089300|0|0|12041500|12041500|2343726|0|2098091|0|20181106|"Pagado"|"PPD"
2018-09-06|470940|941880|4e+09|4e+09|3522629|3522629|2343726|0|2098091|0|20181108|"Pagado"|"PPD"
2018-09-06|584560|1402951|4e+09|4e+09|3387408|3387408|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-06|3045986|3045986|2.5e+09|2.5e+09|0|6418585|0|0|2754597|6418585|NA|"Avisado"|"PPD"
2018-09-06|1203486|1203486|3e+09|3e+09|2584818|2584818|1562484|0|2098091|0|20181023|"Pagado"|"PPD"
2018-09-06|0|1420000|50170350|50170350|0|4399830|0|0|2754597|4399830|NA|"Avisado"|"PPD"
2018-09-06|352549|2115309|54100000|54100000|1751254|1751254|1562484|0|2754597|0|20190117|"Pagado"|"PPD"
2018-09-06|486760|730140|15900000|15900000|349508|349508|0|0|2338000|0|20181019|"Pagado"|"RC BIENES"
2018-09-06|1306014|1306014|5e+08|5e+08|4055348|4055348|0|0|2754597|0|20181127|"Pagado"|"PPD"
2018-09-06|3107746|1769645|2e+09|2e+09|3560845|3560845|1562484|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-06|2259182|1788510|1.5e+09|1.5e+09|3976803|3976803|1562484|0|2098091|0|20181003|"Pagado"|"PPD"
2018-09-06|1540427|1540427|3.1e+07|3.1e+07|4626803|4626803|0|0|2754597|0|20181018|"Pagado"|"PPD"
2018-09-06|701700|1684080|3e+09|3e+09|1445459|1445459|1562484|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-06|1393634|908988|2e+09|2e+09|1100922|1100922|1562484|781242|2098091|0|20181101|"Pagado"|"PPD"
2018-09-06|1795000|1795000|118500000|118500000|716622|716622|781242|0|2754597|0|20181005|"Pagado"|"PPD"
2018-09-06|5868013|9608302|1e+09|1e+09|4171422|4171422|2343726|0|2098091|0|20181031|"Pagado"|"PPD"
2018-09-06|2840364|7577844|1e+09|1e+09|1798446|1798446|1562484|0|2098091|0|20181003|"Pagado"|"PPD"
2018-09-06|833492|1804292|2e+09|2e+09|3340761|3340761|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-06|4839848|2660993|1.5e+09|1.5e+09|722096|722096|1562484|0|2098091|0|20180920|"Pagado"|"PPD"
2018-09-06|4575671|2687177|2e+09|2e+09|30695|30695|0|0|2338000|0|20181109|"Pagado"|"RC BIENES"
2018-09-06|0|1010018|2e+09|2e+09|1559463|1559463|1562484|0|2098091|0|20181003|"Pagado"|"PPD"
2018-09-06|4263300|8231716|1.5e+09|1.5e+09|1509255|1509255|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-06|4437534|1796837|2e+09|2e+09|1413029|1413029|1562484|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-06|535920|918720|2e+09|2e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-09-06|106824|427296|0|0|0|5512000|1378000|0|5512000|5512000|NA|"Avisado"|"PTH"
2018-09-06|9959581|27582880|1e+09|1e+09|3085605|3085605|0|0|2338000|0|20181227|"Pagado"|"RC BIENES"
2018-09-06|106824|427296|6201000|6201000|0|4960800|1240200|0|4960800|4960800|NA|"Avisado"|"PTH"
2018-09-06|1365000|1365000|32400000|32400000|0|8000000|0|0|8e+06|8000000|NA|"Avisado"|"RC BIENES"
2018-09-06|5399987|2717414|2e+09|2e+09|0|0|0|0|2000|0|NA|"Desistido"|"RC PERS"
2018-09-07|3562800|7606770|1.5e+09|1.5e+09|1217250|1217250|0|0|2338000|0|20181008|"Pagado"|"RC BIENES"
2018-09-07|0|1907361|33600000|33600000|0|8618213|0|0|2754597|8618213|NA|"Avisado"|"PPD"
2018-09-07|877386|877386|3e+09|3e+09|1748509|1748509|1562484|0|2098091|0|20181026|"Pagado"|"PPD"
2018-09-07|365419|1303742|0|0|1075000|1075000|0|0|2e+06|0|20190122|"Pagado"|"RC PERS"
2018-09-07|782880|1174320|4e+09|4e+09|862952|862952|2343726|0|2098091|0|20181226|"Pagado"|"PPD"
2018-09-07|1764209|1764209|33900000|33900000|1230632|1230632|1562484|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-07|1488000|1488000|33990000|33990000|0|2338000|0|0|2338000|2338000|NA|"Avisado"|"RC BIENES"
2018-09-07|5342160|12361561|1e+09|1e+09|4403794|4403794|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-07|3711046|5080932|2e+09|2e+09|0|1119968|781242|0|2098091|1119968|NA|"Avisado"|"PPD"
2018-09-07|0|294236|4270000|4270000|0|3636000|854000|0|3416000|3636000|NA|"Avisado"|"PTH"
2018-09-07|3551180|3551180|2e+09|2e+09|1529916|1529916|0|0|4040000|0|20200708|"Pagado"|"RC PERS"
2018-09-07|0|1364070|38900000|38900000|1898251|1898251|1562484|0|2098091|0|20181003|"Pagado"|"PPD"
2018-09-07|1346559|1346559|0|0|0|0|0|0|4040000|0|NA|"Desistido"|"RC PERS"
2018-09-07|5193656|11500623|2e+09|2e+09|0|3683265|781242|0|2098091|3683265|NA|"Avisado"|"PPD"
2018-09-07|1652896|1652896|3e+09|3e+09|1066362|1066362|1562484|0|2098091|0|20181002|"Pagado"|"PPD"
2018-09-07|23904037|45946811|5e+08|5e+08|485709|485709|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-07|1635000|1635000|5e+07|5e+07|3723620|3723620|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-07|1138640|1366368|25800000|25800000|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-07|2144558|1788510|2e+09|2e+09|767874|767874|1562484|0|2098091|0|20190327|"Pagado"|"PPD"
2018-09-07|1098191|2250907|31300000|31300000|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-07|1392778|1392778|37400000|37400000|3119853|3119853|2343726|0|2098091|0|20181109|"Pagado"|"PPD"
2018-09-07|645751|645751|3e+09|3e+09|1268196|1268196|1562484|0|867666|0|20181012|"Pagado"|"PPH"
2018-09-07|1038700|1038700|2e+09|2e+09|2565640|2565640|1562484|0|2098091|0|20181029|"Pagado"|"PPD"
2018-09-07|9959581|27582880|1e+09|1e+09|2749401|2749401|1562484|0|2098091|0|20181010|"Pagado"|"PPD"
2018-09-07|1145448|892692|7.5e+08|7.5e+08|0|1785409|781242|0|2098091|1785409|NA|"Avisado"|"PPD"
2018-09-07|1179531|903101|1e+09|1e+09|6027976|6027976|1562484|0|2098091|0|20181030|"Pagado"|"PPD"
2018-09-07|2239377|961691|3e+09|3e+09|333721|333721|1041708|0|699503|0|20181018|"Pagado"|"PPD"
2018-09-07|957651|957651|44600000|44600000|0|1393031|0|0|2338000|1393031|NA|"Avisado"|"RC BIENES"
2018-09-07|1229884|879526|1.5e+09|1.5e+09|1815815|1815815|1302174|0|699503|0|20181022|"Pagado"|"PPD"
2018-09-07|532672|1278417|3e+09|3e+09|0|0|781242|0|867666|0|NA|"Desistido"|"PPH"
2018-09-07|1907359|1907359|1e+09|1e+09|7742872|7742872|4687452|0|2754597|0|20190306|"Pagado"|"PPD"
2018-09-07|1365000|1365000|43590000|43590000|2135668|2135668|2343726|0|2098091|0|20190224|"Pagado"|"PPD"
2018-09-07|4784309|1817165|3e+09|3e+09|9826475|9826475|2598756|0|2098091|0|20181226|"Pagado"|"PPD"
2018-09-07|5870672|10554744|1e+09|1e+09|2861205|2861205|1562484|0|2098091|0|20181022|"Pagado"|"PPD"
2018-09-07|1929102|931401|3e+09|3e+09|0|364508|260466|0|699503|364508|NA|"Avisado"|"PPD"
2018-09-07|7114953|18001423|3e+09|3e+09|3217647|3217647|1562484|0|2098091|0|20181029|"Pagado"|"PPD"
2018-09-07|299716|299716|3e+07|3e+07|6939484|6939484|2616550|0|2098091|0|20181108|"Pagado"|"PPD"
2018-09-07|3036009|903101|3e+09|3e+09|0|1916175|781242|0|2098091|1916175|NA|"Avisado"|"PPD"
2018-09-07|1545288|908988|5e+08|5e+08|2059209|2059209|2343726|1338486|2098091|0|20181029|"Pagado"|"PPD"
2018-09-07|1444011|908990|3e+09|3e+09|3743493|3743493|2343726|0|2098091|0|20181123|"Pagado"|"PPD"
2018-09-07|1513973|1513973|2e+09|2e+09|0|867666|781242|0|867666|867666|NA|"Avisado"|"PPH"
2018-09-07|181500|726000|13200000|13200000|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-07|530000|1590000|60990000|60990000|6715364|6715364|887921|0|2754597|0|20181005|"Pagado"|"PPD"
2018-09-07|2070545|3001948|3e+09|3e+09|439512|439512|1041708|0|699503|0|20181005|"Pagado"|"PPD"
2018-09-07|7195186|9604094|1e+09|1e+09|2224593|2224593|4687452|0|1441585|0|20181128|"Pagado"|"PPD"
2018-09-07|3300743|908988|3e+09|3e+09|0|0|1562484|0|2098091|0|NA|"Desistido"|"PPD"
2018-09-07|3290402|7403761|3e+09|3e+09|2096872|2096872|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-07|2825248|1788514|3e+09|3e+09|1818599|1818599|0|0|2338000|0|20191211|"Pagado"|"RC BIENES"
2018-09-07|0|1365000|36250000|36250000|4017010|4017010|2343726|0|2098091|0|20190427|"Pagado"|"PPD"
2018-09-07|8203754|19606685|1.5e+09|1.5e+09|1324985|9859362|0|0|8178690|8534377|20190731|"Avisado"|"RC PERS"
2018-09-07|424109|424109|0|0|5116639|5116639|0|0|6e+06|0|20190625|"Pagado"|"RC BIENES"
2018-09-07|1958000|1958000|3e+09|3e+09|13855225|13855225|0|0|2600000|0|20200831|"Pagado"|"RC PERS"
2018-09-08|801450|1602900|4e+09|4e+09|1173147|1173147|2343726|0|2098091|0|20181115|"Pagado"|"PPD"
2018-09-08|1305400|1305400|30500000|30500000|6488865|6488865|1716344|0|2098091|0|20181102|"Pagado"|"PPD"
2018-09-08|4248559|3732105|3e+09|3e+09|2377191|2377191|1475300|0|699503|0|20181101|"Pagado"|"PPD"
2018-09-08|1633286|961691|3e+09|3e+09|943485|943485|1302174|0|699503|0|20181116|"Pagado"|"PPD"
2018-09-08|7500871|11387140|5e+08|5e+08|3638672|3638672|0|0|2338000|0|20181227|"Pagado"|"RC BIENES"
2018-09-08|1970301|4430607|77400000|77400000|3206989|3206989|5836410|0|1441585|0|20181123|"Pagado"|"PPD"
2018-09-08|2430541|908988|2e+09|2e+09|0|700000|0|0|2338000|700000|NA|"Avisado"|"RC BIENES"
2018-09-08|1718424|879522|3e+09|3e+09|1185689|1185689|781242|0|2098091|0|20181024|"Pagado"|"PPD"
2018-09-08|6912480|14044719|1.5e+09|1.5e+09|531303|531303|0|0|2338000|0|20181031|"Pagado"|"RC BIENES"
2018-09-08|3774817|2389792|3e+09|3e+09|520932|520932|0|0|779489|0|20181031|"Pagado"|"RC BIENES"
2018-09-08|2024906|908990|3e+09|3e+09|4456624|4456624|1562484|0|2098091|0|20181027|"Pagado"|"PPD"
2018-09-08|1335000|1335000|34030000|34030000|2607330|2607330|2343726|0|2098091|0|20190428|"Pagado"|"PPD"
2018-09-08|1058935|1270721|60800000|60800000|6857781|6857781|3398431|0|2098091|0|20191204|"Pagado"|"PPD"
2018-09-08|3411406|1832190|3e+09|3e+09|24465866|24465866|10066166|0|2098091|0|20190228|"Pagado"|"PPD"
2018-09-08|1150200|1150200|32400000|32400000|0|2571693|781242|0|2098091|2571693|NA|"Avisado"|"PPD"
2018-09-08|140087|1681000|1.2e+09|1.2e+09|1388594|1388594|781242|0|2754597|0|20181008|"Pagado"|"PPD"
2018-09-08|4764256|3277348|1.5e+09|1.5e+09|779773|779773|1041708|0|699503|0|20181004|"Pagado"|"PPD"
2018-09-08|3388662|1817976|1e+09|1e+09|4746585|4746585|2343726|0|2098091|0|20181129|"Pagado"|"PPD"
2018-09-08|1553732|1553732|3e+09|3e+09|0|3297737|781242|0|2098091|3297737|NA|"Avisado"|"PPD"
2018-09-08|1712697|757331|3e+09|3e+09|1690746|1690746|1041708|0|699503|0|20181008|"Pagado"|"PPD"
2018-09-08|6122631|11667582|7.5e+08|7.5e+08|8832324|8832324|2434450|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-08|6552574|18453176|5e+08|5e+08|0|1241988|781242|0|867666|1241988|NA|"Avisado"|"PPH"
2018-09-08|3746696|10153608|3e+09|3e+09|7534867|7534867|2706921|0|2098091|0|20181115|"Pagado"|"PPD"
2018-09-08|1648679|1648679|56900000|56900000|4161993|4161993|1562484|0|2098091|0|20181029|"Pagado"|"PPD"
2018-09-08|4140432|7533418|3e+09|3e+09|720000|720000|0|0|867666|0|20180918|"Pagado"|"PPH"
2018-09-08|2998798|1796837|2e+09|2e+09|1091045|1091045|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-08|158702|158702|48240050|48240050|3722777|3722777|1562484|0|2098091|0|20181008|"Pagado"|"PPD"
2018-09-08|1969964|961691|3e+09|3e+09|1058435|1058435|1041708|0|699503|0|20181009|"Pagado"|"PPD"
2018-09-08|2200805|3957909|3e+09|3e+09|6138411|6138411|1592877|0|2098091|0|20181009|"Pagado"|"PPD"
2018-09-08|2142548|3672943|1.2e+09|1.2e+09|2634019|2634019|781242|0|2754597|0|20181003|"Pagado"|"PPD"
2018-09-08|3402935|4142855|2e+09|2e+09|11261684|11261684|5869572|0|2098091|0|20190219|"Pagado"|"PPD"
2018-09-08|2653427|2653427|7e+08|7e+08|3169468|3169468|0|7413945|3169468|0|20191028|"Pagado"|"PTH"
2018-09-08|162483|1949730|2e+09|2e+09|3602191|3602191|781242|0|2754597|0|20181023|"Pagado"|"PPD"
2018-09-08|1965073|908988|3e+09|3e+09|2550418|2550418|1562484|0|2098091|0|20181005|"Pagado"|"PPD"
2018-09-08|1498242|908990|1e+09|1e+09|6195096|6195096|797996|0|2098091|0|20181031|"Pagado"|"PPD"
2018-09-08|2297181|2297181|1.5e+09|1.5e+09|1691579|1691579|1041708|0|699503|0|20181023|"Pagado"|"PPD"
2018-09-08|2550072|908988|1e+09|1e+09|0|2816328|781242|0|2098091|2816328|NA|"Avisado"|"PPD"
2018-09-08|1745009|903103|2e+09|2e+09|37314774|37914774|0|0|35800000|600000|20181212|"Avisado"|"PTH"
2018-09-08|439580|2637500|5e+08|5e+08|0|1441585|1562484|0|1441585|1441585|NA|"Avisado"|"PPD"
2018-09-08|212750|2553000|6.9e+07|6.9e+07|5406674|5406674|781242|0|2754597|0|20181031|"Pagado"|"PPD"
2018-09-08|9460015|19484639|1e+09|1e+09|2753949|2753949|1562484|0|2098091|0|20181031|"Pagado"|"PPD"
2018-09-08|5907417|5907417|96055549|96055549|775464|775464|0|0|991655|0|20181210|"Pagado"|"PPD"
2018-09-08|1354500|1354500|3e+09|3e+09|1659784|1659784|1562484|0|2098091|0|20181026|"Pagado"|"PPD"
